Precinct_ID	Settlement_type	District	Precinct	District_Name	Total_Voters	Turnout	Levan_Gachechiladze	Davit_Gamkrelidze	Shalva_Natelashvili	Mikheil_Saakashvili	Giorgi_Maisashvili	Irina_Sarishvili	Arkadi_Patarkatsishvili
70019	Medium-Large(40-100K)	70	19	ფოთი	1299	626	164	28	23	286	3	0	106
70020	Medium-Large(40-100K)	70	20	ფოთი	1221	532	151	14	26	272	8	0	48
70021	Medium-Large(40-100K)	70	21	ფოთი	1295	497	113	24	26	224	4	1	64
70022	Medium-Large(40-100K)	70	22	ფოთი	614	225	47	3	7	118	3	1	38
70023	Medium-Large(40-100K)	70	23	ფოთი	896	348	66	14	7	178	3	0	16
70024	Medium-Large(40-100K)	70	24	ფოთი	672	246	54	11	8	136	2	0	10
70025	Medium-Large(40-100K)	70	25	ფოთი	1057	420	104	21	15	241	4	0	26
70026	Medium-Large(40-100K)	70	26	ფოთი	988	323	58	12	2	229	2	0	17
70027	Medium-Large(40-100K)	70	27	ფოთი	1047	462	170	26	35	158	2	0	28
70028	Medium-Large(40-100K)	70	28	ფოთი	1192	566	186	24	34	244	6	0	42
70029	Medium-Large(40-100K)	70	29	ფოთი	1506	729	209	34	39	319	4	0	77
70030	Medium-Large(40-100K)	70	30	ფოთი	1429	662	301	36	27	207	14	1	41
70031	Medium-Large(40-100K)	70	31	ფოთი	1077	485	238	31	25	149	2	0	30
86001	Rural	86	1	ზემო აფხაზეთი	579	315	14	10	3	278	1	0	5
86002	Rural	86	2	ზემო აფხაზეთი	325	250	16	9	2	209	2	0	4
86003	Rural	86	3	ზემო აფხაზეთი	984	820	36	4	21	726	4	3	14
86004	Rural	86	4	ზემო აფხაზეთი	242	191	26	6	3	149	0	1	5
79001	Large (>100K)	79	1	ბათუმი	1489	693	258	26	30	237	6	3	114
79002	Large (>100K)	79	2	ბათუმი	1330	618	247	17	22	214	6	2	84
79003	Large (>100K)	79	3	ბათუმი	1376	569	170	17	25	192	3	2	87
79004	Large (>100K)	79	4	ბათუმი	1372	628	189	17	27	305	7	2	73
79005	Large (>100K)	79	5	ბათუმი	1441	519	110	12	7	322	5	0	53
79006	Large (>100K)	79	6	ბათუმი	1192	707	290	28	36	237	8	1	67
79007	Large (>100K)	79	7	ბათუმი	1032	516	187	23	16	179	7	1	70
79008	Large (>100K)	79	8	ბათუმი	1488	744	283	40	26	232	13	2	92
79009	Large (>100K)	79	9	ბათუმი	1353	722	285	32	29	223	3	1	111
79010	Large (>100K)	79	10	ბათუმი	1425	748	280	41	27	273	12	5	73
79011	Large (>100K)	79	11	ბათუმი	1222	1017	129	25	21	755	7	3	51
79012	Large (>100K)	79	12	ბათუმი	1437	753	294	42	34	261	4	0	86
79013	Large (>100K)	79	13	ბათუმი	1506	745	248	47	32	254	5	2	113
79014	Large (>100K)	79	14	ბათუმი	931	491	168	18	35	160	7	2	57
79015	Large (>100K)	79	15	ბათუმი	1421	657	239	24	17	254	10	2	91
79016	Large (>100K)	79	16	ბათუმი	1101	577	179	19	38	244	7	2	66
79017	Large (>100K)	79	17	ბათუმი	1449	753	279	41	34	260	7	0	97
79018	Large (>100K)	79	18	ბათუმი	1516	731	231	35	52	271	10	0	78
79019	Large (>100K)	79	19	ბათუმი	1425	702	238	20	25	242	8	1	121
79020	Large (>100K)	79	20	ბათუმი	1442	608	202	17	50	211	0	0	110
79021	Large (>100K)	79	21	ბათუმი	1520	604	175	17	31	236	8	1	113
79022	Large (>100K)	79	22	ბათუმი	1373	630	199	26	53	205	0	0	126
79023	Large (>100K)	79	23	ბათუმი	1388	624	243	18	50	213	7	1	87
79024	Large (>100K)	79	24	ბათუმი	1415	631	237	21	27	202	6	3	96
79025	Large (>100K)	79	25	ბათუმი	1309	605	206	22	34	215	6	3	114
79026	Large (>100K)	79	26	ბათუმი	1416	591	164	15	41	209	1	2	126
79027	Large (>100K)	79	27	ბათუმი	1452	701	204	11	38	273	2	0	107
79028	Large (>100K)	79	28	ბათუმი	1337	711	224	22	26	265	3	0	140
79029	Large (>100K)	79	29	ბათუმი	1280	625	222	23	29	196	5	3	107
79030	Large (>100K)	79	30	ბათუმი	1505	1157	201	26	42	655	4	1	90
79031	Large (>100K)	79	31	ბათუმი	1360	608	193	18	38	193	5	0	120
79032	Large (>100K)	79	32	ბათუმი	1404	603	226	25	37	191	4	2	108
79033	Large (>100K)	79	33	ბათუმი	1377	696	248	23	33	274	2	1	86
79034	Large (>100K)	79	34	ბათუმი	1195	564	212	15	32	201	2	0	96
79035	Large (>100K)	79	35	ბათუმი	1327	672	246	25	24	237	12	1	95
79036	Large (>100K)	79	36	ბათუმი	782	782	237	26	36	314	15	1	147
79037	Large (>100K)	79	37	ბათუმი	1258	667	260	17	43	250	7	1	81
79038	Large (>100K)	79	38	ბათუმი	1490	853	289	17	27	290	7	0	176
79039	Large (>100K)	79	39	ბათუმი	1278	648	236	19	38	280	8	1	58
79040	Large (>100K)	79	40	ბათუმი	1179	681	194	28	63	256	8	0	108
79041	Large (>100K)	79	41	ბათუმი	1144	648	240	18	25	248	4	2	77
79042	Large (>100K)	79	42	ბათუმი	1402	748	225	20	35	284	3	0	172
79043	Large (>100K)	79	43	ბათუმი	1236	656	184	19	19	326	6	1	95
79044	Large (>100K)	79	44	ბათუმი	1466	662	233	13	52	223	5	0	128
79045	Large (>100K)	79	45	ბათუმი	1355	648	246	24	37	198	3	1	121
79046	Large (>100K)	79	46	ბათუმი	1283	609	227	24	32	192	11	0	72
79047	Large (>100K)	79	47	ბათუმი	1424	747	223	28	41	275	4	1	136
79048	Large (>100K)	79	48	ბათუმი	1403	660	253	20	35	231	2	1	111
79049	Large (>100K)	79	49	ბათუმი	1219	974	221	37	28	551	8	3	95
79050	Large (>100K)	79	50	ბათუმი	1400	753	227	18	52	229	1	2	153
79051	Large (>100K)	79	51	ბათუმი	1414	650	241	29	16	205	5	3	113
79052	Large (>100K)	79	52	ბათუმი	1460	805	327	32	22	286	4	4	71
79053	Large (>100K)	79	53	ბათუმი	1403	821	323	34	35	279	7	4	105
79054	Large (>100K)	79	54	ბათუმი	1101	642	279	23	35	227	4	0	66
79055	Large (>100K)	79	55	ბათუმი	1317	599	235	8	33	210	7	1	71
