Prec_ID	Settype	District_name	District	Precint	Attached	Total_Voters	Special_voters	Turnout12	Turnout17	Turnout	Free_georgia	NDP	UNM	Just_georgia	CDM	Popular_movement	Freedom_Zviadi	Georgian_troupe	New_rights	Peoples_party	Kostava_society	Future_georgia	Georgian_workers	Labor	Sportsmens_union	GDC	Annulled
84026	Rural	ხულოს	84	26		460	1	108	246	301	1	0	163	1	16	0	0	0	1	0	0	0	0	4	0	108	7
84027	Rural	ხულოს	84	27		444	3	89	232	281	1	0	147	4	9	0	0	0	0	1	0	0	0	2	0	115	2
84028	Rural	ხულოს	84	28		353	1	53	173	185	0	4	126	0	6	0	0	0	4	0	0	0	0	0	0	41	4
84029	Rural	ხულოს	84	29		254	2	63	159	167	0	4	94	2	10	0	0	0	0	0	0	0	0	4	0	50	3
84030	Rural	ხულოს	84	30		189	0	48	117	136	0	1	93	0	5	0	0	0	0	0	0	0	0	1	0	35	1
84031	Rural	ხულოს	84	31		517	1	77	244	295	0	1	177	0	7	0	0	0	7	0	0	0	0	5	0	94	4
84032	Rural	ხულოს	84	32		629	0	120	302	381	2	0	174	1	22	0	1	0	8	0	0	0	0	1	0	158	14
84033	Rural	ხულოს	84	33		300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84034	Rural	ხულოს	84	34		174	1	57	93	123	1	2	75	0	9	0	0	0	3	0	0	0	0	1	1	27	4
84035	Rural	ხულოს	84	35		236	2	47	133	171	0	0	93	0	13	0	0	0	0	0	0	0	0	2	0	62	0
84036	Rural	ხულოს	84	36		416	1	92	225	265	0	0	131	0	19	0	0	0	0	0	0	0	0	0	0	100	13
84037	Rural	ხულოს	84	37		466	1	144	224	257	0	2	159	0	9	0	0	0	6	0	0	0	0	1	0	67	13
84038	Rural	ხულოს	84	38		254	1	67	133	146	0	0	84	0	4	0	0	0	1	0	0	0	0	1	0	51	5
84039	Rural	ხულოს	84	39		527	1	91	205	282	0	1	160	0	14	0	0	0	2	0	0	0	0	3	0	98	4
84040	Rural	ხულოს	84	40		513	1	95	271	319	1	0	232	1	3	0	0	0	0	0	0	0	0	2	0	69	11
84041	Rural	ხულოს	84	41		563	2	73	260	305	1	2	176	1	11	0	0	0	0	0	0	0	0	1	0	102	11
84042	Rural	ხულოს	84	42		632	1	123	306	358	3	0	191	0	14	0	0	2	11	0	0	0	0	5	0	124	8
84043	Rural	ხულოს	84	43		177	4	43	102	111	0	0	60	0	5	0	0	0	7	0	0	0	0	0	0	33	6
84044	Rural	ხულოს	84	44		207	2	47	94	115	1	1	63	0	8	0	0	0	3	0	0	0	0	2	0	32	5
84045	Rural	ხულოს	84	45		269	1	87	169	193	0	1	140	0	4	0	0	0	0	2	0	0	0	4	0	37	5
84046	Rural	ხულოს	84	46		296	2	65	137	186	3	1	138	0	6	0	0	0	0	0	0	0	0	2	0	33	3
84047	Rural	ხულოს	84	47		133	4	50	77	104	0	0	77	0	8	0	0	0	0	0	0	0	0	2	0	15	2
84048	Rural	ხულოს	84	48		157	0	56	87	97	0	0	59	0	5	0	0	0	0	0	0	0	0	1	0	31	1
84049	Rural	ხულოს	84	49		390	1	116	236	274	0	0	171	0	17	0	0	0	5	0	0	0	0	1	0	74	6
84050	Rural	ხულოს	84	50		338	4	75	218	252	0	0	152	0	8	0	0	0	0	0	0	0	0	0	1	86	5
84051	Rural	ხულოს	84	51		268	2	7	169	185	2	0	86	1	6	0	0	0	0	0	0	0	0	2	0	87	1
84052	Rural	ხულოს	84	52		203	4	45	113	132	0	0	96	0	3	0	0	0	0	0	0	0	0	0	0	30	2
84053	Rural	ხულოს	84	53		254	2	72	163	182	0	1	78	0	3	0	0	0	2	0	0	0	0	1	0	90	7
84054	Rural	ხულოს	84	54		334	2	86	201	237	0	0	99	0	10	0	0	0	3	0	0	0	0	1	0	118	5
87001	Overseas	საზღვარგარეთი	87	1		714	35	102	129	700	0	0	31	0	3	0	0	2	1	0	2	0	0	0	1	83	6
87002	Overseas	საზღვარგარეთი	87	2		2535	55	124	154	2500	4	2	99	2	2	1	0	1	1	1	0	2	1	0	2	26	10
87003	Overseas	საზღვარგარეთი	87	3		24	41	89	108	352	1	0	48	0	4	0	0	0	1	0	0	0	0	0	0	52	2
87004	Overseas	საზღვარგარეთი	87	4		3387	173	639	866	3350	3	0	223	0	5	0	0	0	1	0	0	1	0	10	0	606	16
87005	Overseas	საზღვარგარეთი	87	5		395	30	104	126	400	2	0	79	0	4	1	0	1	0	0	1	0	0	2	0	34	2
87006	Overseas	საზღვარგარეთი	87	6		1498	86	218	320	1450	0	1	57	0	7	0	0	0	3	0	1	0	0	3	0	245	3
87007	Overseas	საზღვარგარეთი	87	7		55	21	26	28	100	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	13	0
87008	Overseas	საზღვარგარეთი	87	8		2759	191	301	322	2750	7	0	41	0	5	0	0	0	1	0	2	0	0	2	0	251	13
87009	Overseas	საზღვარგარეთი	87	9		47	10	21	24	50	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	12	0
